Name,Zone,Price,Surface 
"Monolocale via Sofonisba Anguissola 21, Gambara, Milano",bande-nere-inganni,800,42
"Bilocale piazzale Siena, Piazzale Siena, Milano",bande-nere-inganni,1000,60
"Bilocale largo Cavalieri di Malta, Lorenteggio, Milano",bande-nere-inganni,750,65
"Bilocale via Privata Poggibonsi,8, Gambara, Milano",bande-nere-inganni,1900,50
"Bilocale via Tommaso Gulli,1, Piazzale Siena, Milano",bande-nere-inganni,1530,28
"Monolocale via Pasquale Fornari,48, Gambara, Milano",bande-nere-inganni,1250,40
"Bilocale via Tommaso Gulli,1, Piazzale Siena, Milano",bande-nere-inganni,1530,50
"Trilocale via Privata Martinetti, Piazzale Siena, Milano",bande-nere-inganni,1400,120
"Bilocale via Privata Piero Martinetti, Piazzale Siena, Milano",bande-nere-inganni,1000,60
"Bilocale via Privata delle Primule,4, Lorenteggio, Milano",bande-nere-inganni,1400,50
"Bilocale via Privata Piero Martinetti,11, Piazzale Siena, Milano",bande-nere-inganni,1800,50
"Bilocale via Privata Filippo Severoli,11, Bande Nere, Milano",bande-nere-inganni,1300,45
"Bilocale via Sant'Anatalone,15, Inganni, Milano",bande-nere-inganni,2250,50
"Bilocale via Rubens,3, Gambara, Milano",bande-nere-inganni,1400,59
"Bilocale via delle Primule, Lorenteggio, Milano",bande-nere-inganni,1050,50
"Bilocale via Ludovico Cavaleri 2, Bande Nere, Milano",bande-nere-inganni,850,50
"Bilocale via Claudio Debussy 4, Piazzale Siena, Milano",bande-nere-inganni,1000,60
"Bilocale via Claudio Debussy 4, Piazzale Siena, Milano",bande-nere-inganni,900,60
"Bilocale piazza Pietro Frattini 19, Giambellino, Milano",bande-nere-inganni,1350,70
"Bilocale via delle Primule 4, Lorenteggio, Milano",bande-nere-inganni,1100,70
"Monolocale via dei Tulipani, 19, Giambellino, Milano",bande-nere-inganni,1100,40
"Bilocale piazzale Siena, Piazzale Siena, Milano",bande-nere-inganni,1000,60
"Bilocale piazzale Siena, Piazzale Siena, Milano",bande-nere-inganni,1000,60
"Bilocale via Lorenteggio, Giambellino, Milano",bande-nere-inganni,1100,55
"Trilocale via Ludovico Cavaleri 5, Bande Nere, Milano",bande-nere-inganni,1400,100
"Bilocale piazzale Siena, Piazzale Siena, Milano",bande-nere-inganni,1000,60
"Trilocale buono stato, quinto piano, Lorenteggio, Milano",bande-nere-inganni,750,70
"Bilocale via Lorenteggio, Giambellino, Milano",bande-nere-inganni,1100,55
"Monolocale via Millelire, 14, Piazzale Siena, Milano",bande-nere-inganni,700,40
"Trilocale buono stato, terzo piano, Lorenteggio, Milano",bande-nere-inganni,750,70
"Monolocale via delle Forze Armate 410, Baggio, Milano",bande-nere-inganni,650,40
"Trilocale viale San Gimignano, Bande Nere, Milano",bande-nere-inganni,780,75
"Bilocale via Pietro Rubens 9, Gambara, Milano",bande-nere-inganni,1200,55
"Trilocale via delle Tuberose, Bande Nere, Milano",bande-nere-inganni,780,75
"Bilocale via dei Ciclamini, Primaticcio, Milano",bande-nere-inganni,1350,65
"Bilocale viale Caterina da Forli,58, Gambara, Milano",bande-nere-inganni,2025,60
"Monolocale via pantigliate, Bande Nere, Milano",bande-nere-inganni,965,50
"Bilocale via Sofonisba Anguissola 38, Gambara, Milano",bande-nere-inganni,1300,50
"Trilocale buono stato, sesto piano, Bande Nere, Milano",bande-nere-inganni,1500,104
"Trilocale ottimo stato, quinto piano, Bande Nere, Milano",bande-nere-inganni,1400,98
"Bilocale via Bisceglie 68, Bisceglie, Milano",bande-nere-inganni,1200,60
"Appartamento via Antonio Tolomeo Trivulzio, 16, Gambara, Milano",bande-nere-inganni,750,24
"Trilocale ottimo stato, terzo piano, Primaticcio, Milano",bande-nere-inganni,1300,93
"Monolocale via Pantigliate, Bande Nere, Milano",bande-nere-inganni,905,16
"Bilocale via degli Anemoni, Primaticcio, Milano",bande-nere-inganni,1150,15
"Monolocale viale Pisa, Piazzale Siena, Milano",bande-nere-inganni,1110,16
"Bilocale via delle Forze Armate 26, Piazzale Siena, Milano",bande-nere-inganni,1100,45
"Bilocale via delle Forze Armate 99, Primaticcio, Milano",bande-nere-inganni,900,56
"Bilocale piazzale Siena 4, Piazzale Siena, Milano",bande-nere-inganni,1000,55
"Trilocale piazza Pietro Frattini 19, Giambellino, Milano",bande-nere-inganni,1350,70
"Loft via Rembrandt, Piazzale Siena, Milano",bande-nere-inganni,900,50
"Appartamento via delle Forze Armate 41, Piazzale Siena, Milano",bande-nere-inganni,2900,155
"Bilocale via del Pettirosso 10, Inganni, Milano",bande-nere-inganni,1100,70
"Bilocale via Fezzan 9, Bande Nere, Milano",bande-nere-inganni,1150,65
"Bilocale via Lorenteggio 238, Giambellino, Milano",bande-nere-inganni,1150,55
"Bilocale via delle Forze Armate 11, Gambara, Milano",bande-nere-inganni,1250,50
"Bilocale via Francesco Primaticcio 184, Bande Nere, Milano",bande-nere-inganni,1100,75
"Monolocale via Pietro Rubens 9, Gambara, Milano",bande-nere-inganni,900,35
"Trilocale viale San Gimignano 9, Lorenteggio, Milano",bande-nere-inganni,1500,120
"Bilocale via Zurigo 14, Inganni, Milano",bande-nere-inganni,1000,55
"Trilocale via Lorenteggio 208, Giambellino, Milano",bande-nere-inganni,1350,110
"Bilocale via Rembrandt 38, Piazzale Siena, Milano",bande-nere-inganni,1100,80
"Monolocale via Carlo Fornara 1, Bande Nere, Milano",bande-nere-inganni,1200,45
"Monolocale via Carlo Fornara 1, Bande Nere, Milano",bande-nere-inganni,1000,20
"Bilocale piazzale Tripoli 1, Bande Nere, Milano",bande-nere-inganni,1000,65
"Trilocale via delle Forze Armate 13, Gambara, Milano",bande-nere-inganni,1240,80
"Trilocale via Jacopo Palma 8, Gambara, Milano",bande-nere-inganni,1500,85
"Bilocale via Alfonso Cossa, Quartiere Forlanini, Milano",forlanini,1000,65
"Trilocale via Abelardo Pecorini 3, Quartiere Forlanini, Milano",forlanini,1200,90
"Palazzo - Edificio via Fantoli Gaudenzio, Viale Ungheria - Mecenate, Milano",forlanini,21666,2350
"Monolocale via Bruno Maderna, Viale Ungheria - Mecenate, Milano",forlanini,800,40
"Trilocale viale Ungheria 2, Viale Ungheria - Mecenate, Milano",forlanini,2000,80
"Bilocale via Ermanno Barigozzi 6, Quartiere Forlanini, Milano",forlanini,1425,60
"Bilocale ottimo stato, ammezzato, Quartiere Forlanini, Milano",forlanini,950,56
"Bilocale via Mecenate 84, Viale Ungheria - Mecenate, Milano",forlanini,1300,58
"Trilocale via Marco Fabio Quintiliano 9, Viale Ungheria - Mecenate, Milano",forlanini,1200,85
"Trilocale via Attilio Regolo, Viale Ungheria - Mecenate, Milano",forlanini,1700,110
"Bilocale via Bruno Maderna 2, Viale Ungheria - Mecenate, Milano",forlanini,880,58
"Appartamento via via Marco Fabio Quintiliano 5, Viale Ungheria - Mecenate, Milano",forlanini,3200,155
"Bilocale via Mecenate, Viale Ungheria - Mecenate, Milano",forlanini,1300,65
"Bilocale via Mecenate,84/8, Viale Ungheria - Mecenate, Milano",forlanini,1250,47
"Monolocale via Mecenate 76, Viale Ungheria - Mecenate, Milano",forlanini,850,40
"Monolocale via MECENATE, Viale Ungheria - Mecenate, Milano",forlanini,700,45
"Bilocale via Mecenate, Viale Ungheria - Mecenate, Milano",forlanini,750,39
"Quadrilocale via Mecenate 103, Viale Ungheria - Mecenate, Milano",forlanini,2100,182
"Bilocale via Mecenate,10, Viale Ungheria - Mecenate, Milano",forlanini,1700,50
"Trilocale piazza Cartagine,4, Viale Ungheria - Mecenate, Milano",forlanini,2400,95
"Monolocale via Maria Montessori 14, Quartiere Forlanini, Milano",forlanini,800,36
"Bilocale via Mecenate 84, Viale Ungheria - Mecenate, Milano",forlanini,850,55
"Trilocale via Decorati al Valor Civile, Quartiere Forlanini, Milano",forlanini,1050,75
"Bilocale via Giuseppe Pietri, Quartiere Forlanini, Milano",forlanini,700,78
"Bilocale via Salomone 50, Viale Ungheria - Mecenate, Milano",forlanini,950,50
"Bilocale via Mecenate,105, Viale Ungheria - Mecenate, Milano",forlanini,1500,45
"Palazzo - Edificio via Mecenate 90, Viale Ungheria - Mecenate, Milano",forlanini,21666,2350
"Loft via Mecenate 84, Viale Ungheria - Mecenate, Milano",forlanini,1400,85
"Trilocale via del Liri 3, Viale Ungheria - Mecenate, Milano",forlanini,900,70
"Bilocale via Romualdo Bonfadini 82, Viale Ungheria - Mecenate, Milano",forlanini,1050,64
"Bilocale via Mecenate 8, Viale Ungheria - Mecenate, Milano",forlanini,950,50
"Bilocale via Mecenate 84, Viale Ungheria - Mecenate, Milano",forlanini,1000,72
"Quadrilocale via Bordighera 12, Famagosta, Milano",famagosta-barona,2400,120
"Bilocale via Francesco Gonin 25, Giambellino, Milano",famagosta-barona,1200,70
"Bilocale via Giambellino 34, Giambellino, Milano",famagosta-barona,1000,54
"Bilocale Alzaia Naviglio Pavese 260, Cantalupa - San Paolo, Milano",famagosta-barona,1250,70
"Bilocale via Ettore Ponti, 28, Barona, Milano",famagosta-barona,1100,55
"Trilocale viale cassala, Navigli - Darsena, Milano",famagosta-barona,1550,85
"Bilocale via Spezia 9, Famagosta, Milano",famagosta-barona,950,48
"Bilocale via degli Zuccaro 2, Giambellino, Milano",famagosta-barona,1100,66
"Trilocale via Franco Tosi, Barona, Milano",famagosta-barona,2300,95
"Bilocale via Giacomo Watt 6, Barona, Milano",famagosta-barona,"11001200(-8,3%)",55
"Trilocale via Imperia 17, Famagosta, Milano",famagosta-barona,1300,70
"Monolocale via Bordighera, Famagosta, Milano",famagosta-barona,850,40
"Palazzo - Edificio 7 piani, buono stato, Famagosta, Milano",famagosta-barona,37500,3344
"Appartamento via San Vigilio 25, Cantalupa - San Paolo, Milano",famagosta-barona,1085,80
"Bilocale via Francesco Gonin 9, Giambellino, Milano",famagosta-barona,900,55
"Bilocale via Vincenzo Maria Coronelli 10, Giambellino, Milano",famagosta-barona,"12001300(-7,7%)",60
"Bilocale piazza Tirana 24, Giambellino, Milano",famagosta-barona,650,45
"Loft via degli Zuccaro 2, Giambellino, Milano",famagosta-barona,1000,70
"Bilocale via Giambellino 122, Giambellino, Milano",famagosta-barona,760,45
"Monolocale via Giambellino 61, Giambellino, Milano",famagosta-barona,1000,40
"Bilocale via Imperia 43, Famagosta, Milano",famagosta-barona,"11501300(-11,5%)",60
"Bilocale via Giovanni Enrico Pestalozzi 10, Barona, Milano",famagosta-barona,1150,70
"Trilocale via Lodovico il Moro 179, Tre Castelli - Faenza, Milano",famagosta-barona,1400,80
"Bilocale via Andrea Ponti 7, Barona, Milano",famagosta-barona,1100,55
"Bilocale via Biella, 28, 20143 Milano Italia, Famagosta, Milano",famagosta-barona,930,70
"Bilocale via Simone Martini 22, Famagosta, Milano",famagosta-barona,1350,40
"Monolocale via Bonaventura Zumbini 44, Barona, Milano",famagosta-barona,950,40
"Bilocale via Simone Martini 22, Famagosta, Milano",famagosta-barona,850,40
"Bilocale via Giacomo Watt 2, Barona, Milano",famagosta-barona,900,55
"Bilocale via Francesco Gonin 9, Giambellino, Milano",famagosta-barona,980,45
"Bilocale via Ettore Ponti 48, Barona, Milano",famagosta-barona,"9501050(-9,5%)",40
"Bilocale via Walter Tobagi 7, Tre Castelli - Faenza, Milano",famagosta-barona,900,45
"Quadrilocale via Lorenteggio, Giambellino, Milano",famagosta-barona,2100,120
"Bilocale stanza via francesco gonin 14, Giambellino, Milano",famagosta-barona,700,20
"Monolocale via Bari 8, Tre Castelli - Faenza, Milano",famagosta-barona,950,30
"Bilocale via Savona 106, Giambellino, Milano",famagosta-barona,1500,74
"Bilocale via Modica 16, Barona, Milano",famagosta-barona,1200,60
"Monolocale via Giacinto Bruzzesi 25, Giambellino, Milano",famagosta-barona,750,34
"Bilocale via Rosalba Carriera 15, Giambellino, Milano",famagosta-barona,1300,50
"Quadrilocale via Paterno 12, Tre Castelli - Faenza, Milano",famagosta-barona,1500,100
"Bilocale via Francesco Olgiati 12, Tre Castelli - Faenza, Milano",famagosta-barona,1500,60
"Bilocale largo Giovanni Battista Scalabrini, Giambellino, Milano",famagosta-barona,900,75
"Bilocale via Lorenteggio 49, Giambellino, Milano",famagosta-barona,1200,70
"Bilocale piazza Pietro Frattini, Tripoli - Soderini, Milano",famagosta-barona,900,55
"Quadrilocale via Filippo Brunelleschi 1, Giambellino, Milano",famagosta-barona,1535,78
"Bilocale via della Ferrera, Tre Castelli - Faenza, Milano",famagosta-barona,1300,69
"Quadrilocale via Lorenteggio 209, Giambellino, Milano",famagosta-barona,500,90
"Bilocale via Lodovico il Moro 53, Tre Castelli - Faenza, Milano",famagosta-barona,1100,43
"Trilocale via Rosalba Carriera 5, Giambellino, Milano",famagosta-barona,2150,90
"Bilocale piazza Tirana, Giambellino, Milano",famagosta-barona,800,65
"Bilocale via Metauro 1, Giambellino, Milano",famagosta-barona,1050,69
"Loft via Spezia 9, Famagosta, Milano",famagosta-barona,1200,37
"Trilocale Alzaia Naviglio Pavese, Famagosta, Milano",famagosta-barona,"18002000(-10,0%)",120
"Bilocale via Giambellino 143, Giambellino, Milano",famagosta-barona,770,55
"Bilocale via Simone Martini 22, Famagosta, Milano",famagosta-barona,1350,35
"Bilocale via Ovada, Famagosta, Milano",famagosta-barona,1400,60
"Trilocale via Davide Campari 5, Cantalupa - San Paolo, Milano",famagosta-barona,1450,115
"Bilocale via Bruzzesi, 7., Giambellino, Milano",famagosta-barona,900,60
"Monolocale via Ambrogio Binda 33, Barona, Milano",famagosta-barona,1100,45
"Bilocale via Giacomo Watt 2, Barona, Milano",famagosta-barona,1000,55
"Bilocale via privata Parenzo 8/A, Tre Castelli - Faenza, Milano",famagosta-barona,"15001600(-6,3%)",50
"Bilocale via della Chiesa Rossa 113, Chiesa Rossa, Milano",famagosta-barona,950,70
"Bilocale via Leone Tolstoj 47, Giambellino, Milano",famagosta-barona,1250,80
"Bilocale via Giacinto Bruzzesi 1, Giambellino, Milano",famagosta-barona,900,55
"Trilocale via GIAMBELLINO 71, Giambellino, Milano",famagosta-barona,1100,60
"Trilocale via Ettore Ponti 58, Barona, Milano",famagosta-barona,1750,90
"Bilocale via Giacomo Watt 16, Barona, Milano",famagosta-barona,900,50
"Bilocale piazza Pietro Frattini 19, Giambellino, Milano",famagosta-barona,1200,70
"Trilocale via Bellini, Giambellino, Milano",famagosta-barona,2900,110
"Appartamento piazza Pietro Frattini, Tripoli - Soderini, Milano",famagosta-barona,750,35
"Bilocale via San Giuseppe Cottolengo 36, Tre Castelli - Faenza, Milano",famagosta-barona,1500,65
"Bilocale via Lorenteggio, Giambellino, Milano",famagosta-barona,1000,55
"Bilocale via Jan Palach  8, Cantalupa - San Paolo, Milano",famagosta-barona,950,61
"Trilocale via Savona 140, Giambellino, Milano",famagosta-barona,1500,85
"Bilocale via Morimondo, Barona, Milano",famagosta-barona,3000,140
"Bilocale via Giorgio Merula 7, Tre Castelli - Faenza, Milano",famagosta-barona,900,70
"Bilocale via Antonio di Rudini 10, Cantalupa - San Paolo, Milano",famagosta-barona,1100,70
"Monolocale via Savona 110, Giambellino, Milano",famagosta-barona,850,46
"Bilocale via Giambellino, Giambellino, Milano",famagosta-barona,1000,75
"Bilocale via Ovada 15, Famagosta, Milano",famagosta-barona,1000,45
"Bilocale viale Famagosta 28, Famagosta, Milano",famagosta-barona,1000,65
"Trilocale via Capo Palinuro 2, Tre Castelli - Faenza, Milano",famagosta-barona,1400,75
"Monolocale via Vespri Siciliani, Giambellino, Milano",famagosta-barona,750,19
"Bilocale via della Chiesa Rossa, Cermenate - Abbiategrasso, Milano",famagosta-barona,"11001200(-8,3%)",60
"Bilocale via Cardinale Ascanio Sforza 69, Pezzotti - Meda, Milano",famagosta-barona,1350,70
"Bilocale via Lodovico il Moro 159, Tre Castelli - Faenza, Milano",famagosta-barona,870,60
"Monolocale piazza Pietro Frattini 19, Giambellino, Milano",famagosta-barona,900,40
"Trilocale via Capo Palinuro, Tre Castelli - Faenza, Milano",famagosta-barona,1700,90
"Bilocale via Leone Tolstoj, Piazza Napoli, Milano",famagosta-barona,1000,50
"Quadrilocale via Andrea Ponti 3, Barona, Milano",famagosta-barona,3650,160
"Bilocale via degli Zuccaro 5, Giambellino, Milano",famagosta-barona,"750800(-6,3%)",36
"Attico via Giacinto Bruzzesi 25, Giambellino, Milano",famagosta-barona,680,32
"Appartamento via San Giuseppe Cottolengo 5, Tre Castelli - Faenza, Milano",famagosta-barona,3490,120
"Trilocale via Molinetto di Lorenteggio, Giambellino, Milano",famagosta-barona,1250,100
"Bilocale via Giacomo Watt, Barona, Milano",famagosta-barona,1200,60
"Trilocale via Capo Palinuro 2, Tre Castelli - Faenza, Milano",famagosta-barona,1640,90
"Trilocale via Ettore Ponti , 34, Barona, Milano",famagosta-barona,1700,85
"Bilocale viale Famagosta, Famagosta, Milano",famagosta-barona,1100,50
"Monolocale via Bari, Tre Castelli - Faenza, Milano",famagosta-barona,800,30
"Bilocale via Lodovico il Moro, Barona, Milano",famagosta-barona,1350,55
"Bilocale Lodovico il Moro , 159, Tre Castelli - Faenza, Milano",famagosta-barona,1000,60
"Bilocale via Simone Martini 22, Famagosta, Milano",famagosta-barona,850,60
"Monolocale via dei Tulipani, Giambellino, Milano",famagosta-barona,900,35
"Monolocale via Cardinale Ascanio Sforza 73, Pezzotti - Meda, Milano",famagosta-barona,850,30
"Bilocale via Giacomo Watt, Barona, Milano",famagosta-barona,1200,65
"Monolocale via Ascanio Sforza,103, Pezzotti - Meda, Milano",famagosta-barona,1300,35
"Bilocale via Curio Dentato,1, Giambellino, Milano",famagosta-barona,2500,50
"Bilocale via Bordighera,34A, Famagosta, Milano",famagosta-barona,1000,39
"Trilocale via Giovanni Enrico Pestalozzi,22, Barona, Milano",famagosta-barona,4100,125
"Bilocale via della Ferrera,1, Tre Castelli - Faenza, Milano",famagosta-barona,2200,75
"Bilocale via Bordighera,1, Famagosta, Milano",famagosta-barona,1000,70
"Bilocale via Bordighera,34, Famagosta, Milano",famagosta-barona,1000,25
"Bilocale via Ambrogio Binda,40, Barona, Milano",famagosta-barona,1300,46
"Bilocale via Bordighera,34, Famagosta, Milano",famagosta-barona,1000,39
"Bilocale via Fra Cristoforo,1, Cantalupa - San Paolo, Milano",famagosta-barona,"13501650(-18,2%)",65
"Trilocale ottimo stato, quinto piano, Famagosta, Milano",famagosta-barona,1600,95
"Bilocale via Ettore Ponti,38, Barona, Milano",famagosta-barona,1600,50
"Bilocale via Giacomo Watt, Barona, Milano",famagosta-barona,1200,70
"Monolocale via Bari,8, Tre Castelli - Faenza, Milano",famagosta-barona,900,26
"Bilocale via Giambellino,49, Giambellino, Milano",famagosta-barona,2300,50
"Trilocale via Lodovico Il Moro,123, Tre Castelli - Faenza, Milano",famagosta-barona,2700,170
"Bilocale largo Promessi Sposi,1, Cantalupa - San Paolo, Milano",famagosta-barona,1580,50
"Bilocale Alzaia Naviglio Pavese,1, Famagosta, Milano",famagosta-barona,2300,50
"Trilocale via Ettore ponti, Barona, Milano",famagosta-barona,1900,85
"Bilocale via Walter Tobagi, 8, Tre Castelli - Faenza, Milano",famagosta-barona,950,50
"Monolocale via Bordighera,34, Famagosta, Milano",famagosta-barona,890,29
"Trilocale via barona 25, Cantalupa - San Paolo, Milano",famagosta-barona,1015,70
"Bilocale piazza Pietro Frattini 19, Giambellino, Milano",famagosta-barona,1350,70
"Bilocale via dei Biancospini, Giambellino, Milano",famagosta-barona,1070,50
"Monolocale via dei Tulipani, 19, Giambellino, Milano",famagosta-barona,1100,40
"Bilocale via Watt, Barona, Milano",famagosta-barona,1250,65
"Monolocale via santa rita da cascia 59a, Famagosta, Milano",famagosta-barona,1170,38
"Bilocale via Giacomo Watt, Barona, Milano",famagosta-barona,1250,65
"Bilocale via Giacomo Watt, Barona, Milano",famagosta-barona,1200,70
"Trilocale via Capo Palinuro, Tre Castelli - Faenza, Milano",famagosta-barona,1700,90
"Monolocale via Ambrogio Binda, Barona, Milano",famagosta-barona,950,35
"Bilocale via Lorenteggio, Giambellino, Milano",famagosta-barona,1100,55
"Bilocale via Giacomo Watt, Barona, Milano",famagosta-barona,1250,65
"Trilocale via Capo Palinuro, Tre Castelli - Faenza, Milano",famagosta-barona,1700,90
"Monolocale via Bari 6, Tre Castelli - Faenza, Milano",famagosta-barona,750,32
"Monolocale via Bari 8, Tre Castelli - Faenza, Milano",famagosta-barona,750,30
"Bilocale viale Liguria, Navigli - Darsena, Milano",famagosta-barona,1000,45
"Trilocale via Vespri Siciliani, Giambellino, Milano",famagosta-barona,1050,70
"Bilocale via Lorenteggio, Giambellino, Milano",famagosta-barona,1100,55
"Bilocale via Bordighera,34, Famagosta, Milano",famagosta-barona,1080,35
"Bilocale via della Chiesa Rossa 109, Chiesa Rossa, Milano",famagosta-barona,1650,60
"Monolocale via Giacomo Watt 26, Barona, Milano",famagosta-barona,700,30
"Monolocale via Giacinto Bruzzesi,37, Giambellino, Milano",famagosta-barona,1150,45
"Bilocale via Saverio Griffini 13, Tre Castelli - Faenza, Milano",famagosta-barona,800,55
"Monolocale via Bordighera, Famagosta, Milano",famagosta-barona,850,40
"Trilocale via Franco Tosi 2, Barona, Milano",famagosta-barona,1250,80
"Quadrilocale via Alberto Pepere, Tre Castelli - Faenza, Milano",famagosta-barona,1500,120
"Monolocale via Bari, 8, Tre Castelli - Faenza, Milano",famagosta-barona,750,35
"Monolocale Tito Vignoli, 36, Giambellino, Milano",famagosta-barona,600,25
"Trilocale via Felice Venosta 33, Famagosta, Milano",famagosta-barona,1450,95
"Bilocale ottimo stato, primo piano, Giambellino, Milano",famagosta-barona,1050,75
"Monolocale via binda  16/b, Barona, Milano",famagosta-barona,950,40
"Trilocale via Renzo e Lucia, Cantalupa - San Paolo, Milano",famagosta-barona,1550,65
"Bilocale via Felice Venosta 34, Famagosta, Milano",famagosta-barona,1100,75
"Trilocale viale Faenza 26, Tre Castelli - Faenza, Milano",famagosta-barona,1550,90
"Monolocale via Franco Tosi 2, Barona, Milano",famagosta-barona,600,30
"Monolocale via Bordighera, Famagosta, Milano",famagosta-barona,850,40
"Monolocale largo dei Gelsomini, Giambellino, Milano",famagosta-barona,750,43
"Bilocale viale Famagosta 24, Famagosta, Milano",famagosta-barona,1250,80
"Trilocale via Capo Palinuro,2, Tre Castelli - Faenza, Milano",famagosta-barona,2200,70
"Trilocale via Rimini,3, Famagosta, Milano",famagosta-barona,1800,100
"Bilocale via Simone Martini,22, Famagosta, Milano",famagosta-barona,1500,60
"Monolocale largo dei Gelsomini, Giambellino, Milano",famagosta-barona,750,43
"Monolocale largo dei Gelsomini, Giambellino, Milano",famagosta-barona,750,43
"Monolocale largo dei Gelsomini, Giambellino, Milano",famagosta-barona,750,43
"Bilocale via Giovanni Schiavoni 4, Famagosta, Milano",famagosta-barona,1050,75
"Bilocale via Ambrogio Binda,40, Barona, Milano",famagosta-barona,1480,60
"Bilocale via Felice Venosta 21, Famagosta, Milano",famagosta-barona,800,45
"Bilocale via Olgiati, Tre Castelli - Faenza, Milano",famagosta-barona,1000,50
"Quadrilocale via Lorenteggio 47, Giambellino, Milano",famagosta-barona,3100,140
"Monolocale viale Famagosta,21, Famagosta, Milano",famagosta-barona,1500,50
"Quadrilocale via Franco Tosi 2, Barona, Milano",famagosta-barona,1800,100
"Bilocale buono stato, primo piano, Cantalupa - San Paolo, Milano",famagosta-barona,975,80
"Trilocale buono stato, terzo piano, Giambellino, Milano",famagosta-barona,750,65
"Monolocale via Ambrogio Binda, Barona, Milano",famagosta-barona,1480,12
"Monolocale via Ambrogio Binda, Barona, Milano",famagosta-barona,1500,12
"Monolocale via Donna Prassede, Cantalupa - San Paolo, Milano",famagosta-barona,1400,12
"Loft via Modica 3, Famagosta, Milano",famagosta-barona,900,31
"Bilocale via Giambellino 130, Giambellino, Milano",famagosta-barona,900,60
"Bilocale via Tito Vignoli 28, Giambellino, Milano",famagosta-barona,1100,40
"Bilocale viale Faenza 26, Tre Castelli - Faenza, Milano",famagosta-barona,1100,60
"Bilocale via Giambellino 67, Giambellino, Milano",famagosta-barona,1200,63
"Bilocale largo dei Gelsomini, Giambellino, Milano",famagosta-barona,800,55
"Trilocale via Moncucco, Famagosta, Milano",famagosta-barona,1400,100
"Trilocale piazza Pietro Frattini 19, Giambellino, Milano",famagosta-barona,1350,70
"Bilocale via Jan Palach 8, Cantalupa - San Paolo, Milano",famagosta-barona,990,56
"Trilocale via Francesco Gonin 9, Giambellino, Milano",famagosta-barona,900,65
"Bilocale via Ettore Ponti, Barona, Milano",famagosta-barona,1400,68
"Bilocale via Ambrogio Binda 56, Barona, Milano",famagosta-barona,880,64
"Appartamento via Francesco Olgiati 30, Tre Castelli - Faenza, Milano",famagosta-barona,1600,110
"Bilocale via Valsolda 3, Famagosta, Milano",famagosta-barona,1000,55
"Trilocale via Bordighera, Famagosta, Milano",famagosta-barona,1600,70
"Bilocale via Lodovico il Moro 159, Tre Castelli - Faenza, Milano",famagosta-barona,900,45
"Quadrilocale via Giambellino 56, Giambellino, Milano",famagosta-barona,1500,100
"Bilocale via Biella 2, Famagosta, Milano",famagosta-barona,1100,60
"Bilocale via Ettore Ponti 52, Barona, Milano",famagosta-barona,1300,65
"Bilocale via Lorenteggio 238, Giambellino, Milano",famagosta-barona,1150,55
"Bilocale via Franco Tosi 14, Barona, Milano",famagosta-barona,1200,54
"Trilocale via Giovanni Schiavoni 2, Famagosta, Milano",famagosta-barona,1300,80
"Loft via Teramo 24, Cantalupa - San Paolo, Milano",famagosta-barona,850,60
"Bilocale via Santa Rita da Cascia 13A, Tre Castelli - Faenza, Milano",famagosta-barona,790,51
"Bilocale via Lorenteggio 157, Giambellino, Milano",famagosta-barona,800,60
"Loft via Spezia 9, Famagosta, Milano",famagosta-barona,1200,37
"Loft via Simone Martini 22, Famagosta, Milano",famagosta-barona,1350,35
"Loft via Lodovico il Moro 159, Tre Castelli - Faenza, Milano",famagosta-barona,750,25
"Bilocale via Giacomo Watt 2, Barona, Milano",famagosta-barona,1500,45
"Monolocale via Santa Rita da Cascia, Tre Castelli - Faenza, Milano",famagosta-barona,700,36
"Loft via Cardinale Ascanio Sforza 77, Pezzotti - Meda, Milano",famagosta-barona,1500,60
"Bilocale via Ettore Ponti 18, Barona, Milano",famagosta-barona,900,40
"Monolocale viale Famagosta 30, Famagosta, Milano",famagosta-barona,1150,28
"Loft via Malaga 4, Barona, Milano",famagosta-barona,1100,68
"Monolocale via dei Biancospini, Giambellino, Milano",famagosta-barona,650,35
"Bilocale via Andrea Ponti 4, Barona, Milano",famagosta-barona,1450,50
"Monolocale Alzaia Naviglio Pavese 112, Famagosta, Milano",famagosta-barona,575,26
"Bilocale via Ettore Ponti 43A, Barona, Milano",famagosta-barona,1000,45
"Appartamento via Giuseppe Bruschetti, Cascina dei Pomi, Milano",maggiolina-istria,2550,200
"Bilocale via Edolo 5, Cascina dei Pomi, Milano",maggiolina-istria,850,50
"Bilocale via Stresa, Maggiolina, Milano",maggiolina-istria,2600,80
"Bilocale via Adele Martignoni,2, Maggiolina, Milano",maggiolina-istria,2850,50
"Trilocale via Adele Martignoni,2, Maggiolina, Milano",maggiolina-istria,3750,95
"Trilocale via Stresa 22, Maggiolina, Milano",maggiolina-istria,5000,125
"Bilocale via Fiuggi 10/1, Istria, Milano",maggiolina-istria,1300,65
"Bilocale via Cristoforo Gluck 15, Cascina dei Pomi, Milano",maggiolina-istria,1200,50
"Monolocale via Cristoforo Gluck 15, Cascina dei Pomi, Milano",maggiolina-istria,850,35
"Trilocale via Renato Birolli, Maggiolina, Milano",maggiolina-istria,2160,120
"Trilocale via Biraghi, 33, Istria, Milano",maggiolina-istria,1950,100
"Bilocale via Belgirate 22, Maggiolina, Milano",maggiolina-istria,1350,90
