Name,Zone,Price,Surface
"Appartamento all'asta via Marco Ulpio Traiano , 54, Milano",fiera-sempione-city-life-portello,212000,65
"Appartamento all'asta via Ippolito Nievo , 21, Milano",fiera-sempione-city-life-portello,285000,60
"Appartamento all'asta via Ippolito Nievo 21, Milano",fiera-sempione-city-life-portello,285000,60
"Appartamento all'asta via Lodovico Castelvetro , 1, Milano",fiera-sempione-city-life-portello,232500,80
"Appartamento all'asta via Marco Ulpio Traiano, 54, Milano",fiera-sempione-city-life-portello,212000,63
"Appartamento all'asta via Lodovico Castelvetro, 1, Milano",fiera-sempione-city-life-portello,232500,80
"Appartamento all'asta via Lodovico Castelvetro , 1, Milano",fiera-sempione-city-life-portello,156000,67
"Appartamento all'asta via Lodovico Castelvetro 1, Milano",fiera-sempione-city-life-portello,232500,84
"Appartamento all'asta via San Mansueto 3, Milano",zona-navigli,62250,20
"Appartamento all'asta via privata San Mansueto, Milano",zona-navigli,62250,23
"Appartamento all'asta via San Mansueto 3, Milano",zona-navigli,62250,22
"Appartamento all'asta via Giosue Borsi 18, Milano",zona-navigli,214028,93
"Appartamento all'asta via San Mansueto 3, Milano",zona-navigli,62250,22
"Appartamento all'asta via San Mansueto 3, Milano",zona-navigli,62250,23
"Appartamento all'asta via Emilio Gola 31, Milano",zona-navigli,155444,70
"Appartamento all'asta via privata San Mansueto   3, Milano",zona-navigli,62250,97
"Appartamento all'asta via privata San Mansueto   3, Milano",zona-navigli,62250,23
"Appartamento all'asta via Privata San Mansueto, 3, Milano",zona-navigli,62250,22
"Appartamento all'asta via San Mansueto 3, Milano",zona-navigli,62250,22
"Appartamento all'asta via Privata San Mansueto 3, Milano",zona-navigli,62250,23
"Appartamento all'asta via Privata San Mansueto , 3, Milano",zona-navigli,62250,23
"Appartamento all'asta via Privata San Mansueto , 3, Milano",zona-navigli,62250,23
"Appartamento all'asta via Privata San Mansueto, 3, Milano",zona-navigli,62250,23
"Appartamento all'asta via Privata San Mansueto 3 MILANO 20136, Milano",zona-navigli,62250,22
"Appartamento all'asta via Privata San Mansueto , 3, Milano",zona-navigli,62250,22
"Appartamento all'asta via Privata San Mansueto 3, Milano",zona-navigli,62250,23
"Appartamento all'asta via privata San Mansueto, Milano",zona-navigli,62250,22
"Appartamento all'asta via Privata San Mansueto, 3, Milano",zona-navigli,62250,22
"Appartamento all'asta via San Mansueto 3, Milano",zona-navigli,62250,23
"Appartamento all'asta via Privata San Mansueto 3 MILANO 20136, 3, Milano",zona-navigli,83000,23
"Appartamento all'asta via Gian Battista Perasso detto Balilla 24, Milano",zona-navigli,551625,11
"Appartamento all'asta corso di Porta Vittoria 46, Milano",quadronno-palestro-guastalla,595000,104
"Appartamento all'asta via Carlo Crivelli 26, Milano",quadronno-palestro-guastalla,450000,132
"Appartamento all'asta corso di Porta Vittoria 46, Milano",quadronno-palestro-guastalla,595000,104
"Appartamento all'asta via Carlo Crivelli 26, Milano",quadronno-palestro-guastalla,450000,132
"Appartamento all'asta corso di Porta Vittoria 46, Milano",quadronno-palestro-guastalla,595000,104
"Appartamento all'asta via Carlo Crivelli 26, Milano",quadronno-palestro-guastalla,450000,136
"Appartamento all'asta corso Di Porta Vittoria, 46, Milano",quadronno-palestro-guastalla,595000,103
"Appartamento all'asta corso Di Porta Vittoria , 46, Milano",quadronno-palestro-guastalla,595000,103
"Appartamento all'asta corso di Porta Vittoria , 46, Milano",quadronno-palestro-guastalla,595000,104
"Appartamento all'asta C.so Porta Vittoria , 46, Milano",quadronno-palestro-guastalla,545000,103
"Appartamento all'asta corso di Porta Vittoria, 46, Milano",quadronno-palestro-guastalla,595000,101
"Appartamento all'asta corso Di Porta Vittoria , 46, Milano",quadronno-palestro-guastalla,595000,101
"Appartamento all'asta corso Di Porta Vittoria, 46, Milano",quadronno-palestro-guastalla,595000,104
"Appartamento all'asta corso Di Porta Vittoria , 46, Milano",quadronno-palestro-guastalla,595000,104
"Appartamento all'asta corso di Porta Vittoria 46, Milano",quadronno-palestro-guastalla,595000,103
"Appartamento all'asta corso di Porta Vittoria , 46, Milano",quadronno-palestro-guastalla,595000,101
"Appartamento all'asta corso Di Porta Vittoria, 46, Milano",quadronno-palestro-guastalla,595000,103
"Attico - mansarda all'asta via Mario Pagano 34/36, Milano",arco-della-pace-arena-pagano,2703900,399
"Appartamento all'asta via Mario Pagano, 34, Milano",arco-della-pace-arena-pagano,2703900,293
"Appartamento all'asta via Mario Pagano 34, Milano",arco-della-pace-arena-pagano,2703900,425
"Appartamento all'asta via Mario Pagano 34, Milano",arco-della-pace-arena-pagano,2703900,393
"Attico - mansarda all'asta via Mario Pagano 34, Milano",arco-della-pace-arena-pagano,2703900,403
"Appartamento all'asta via Francesco Melzi d'Eril 2/a, Milano",arco-della-pace-arena-pagano,375000,88
"Appartamento all'asta via Mario Pagano 34, Milano",arco-della-pace-arena-pagano,2703900,293
"Appartamento all'asta via Mario Pagano 34, Milano",arco-della-pace-arena-pagano,2703900,285
"Attico - mansarda all'asta via Mario Pagano 34, Milano",arco-della-pace-arena-pagano,2703900,625
"Appartamento all'asta via Mario Pagano, 34/36, Milano",arco-della-pace-arena-pagano,2703900,293
"Appartamento all'asta via mario pagano, 34-36, Milano",arco-della-pace-arena-pagano,2703900,293
"Appartamento all'asta via Mario Pagano 34-36, Milano",arco-della-pace-arena-pagano,2703900,293
"Appartamento all'asta via Mario Pagano , 34 - 36, Milano",arco-della-pace-arena-pagano,2703900,293
"Appartamento all'asta via Mario Pagano , 36, Milano",arco-della-pace-arena-pagano,2703900,293
"Appartamento all'asta via Generale Gustavo Fara, 29/4, Milano",centrale-repubblica,211500,47
"Appartamento all'asta via Generale Gustavo Fara 29/4, Milano",centrale-repubblica,211500,68
"Appartamento all'asta via Giovanni Battista Sammartini, 33, Milano",centrale-repubblica,78000,45
"Appartamento all'asta via Felice Casati 22, Milano",centrale-repubblica,157500,46
"Appartamento all'asta via Giovanni Battista Sammartini 33, Milano",centrale-repubblica,78000,44
"Appartamento all'asta via Giovanni Battista Sammartini 33, Milano",centrale-repubblica,78000,45
"Appartamento all'asta via Generale Gustavo Fara 29, Milano",centrale-repubblica,211500,47
"Appartamento all'asta via Felice Casati , 22, Milano",centrale-repubblica,157500,46
"Appartamento all'asta via Felice Casati 22, Milano",centrale-repubblica,215250,63
"Appartamento all'asta via Felice Casati 22, Milano",centrale-repubblica,110250,41
"Appartamento all'asta via Felice Casati , 22, Milano",centrale-repubblica,110250,41
"Appartamento all'asta via Felice Casati , 22, Milano",centrale-repubblica,180750,50
"Appartamento all'asta via Felice Casati , 22, Milano",centrale-repubblica,215250,63
"Appartamento all'asta via Generale Gustavo Fara 29, Milano",centrale-repubblica,211500,47
"Appartamento all'asta via Felice Casati 22, Milano",centrale-repubblica,215250,63
"Appartamento all'asta via Giovanni Battista Sammartini 33, Milano",centrale-repubblica,78000,44
"Appartamento all'asta via Felice Casati 22, Milano",centrale-repubblica,180750,52
"Appartamento all'asta via Felice Casati 22, Milano",centrale-repubblica,215250,63
"Appartamento all'asta via Felice Casati 22, Milano",centrale-repubblica,157500,46
"Appartamento all'asta via Felice Casati 22, Milano",centrale-repubblica,157500,46
"Appartamento all'asta via Generale Gustavo Fara 29/4, Milano",centrale-repubblica,211500,47
"Appartamento all'asta via Giovanni Battista Sammartini 21, Milano",centrale-repubblica,101250,64
"Appartamento all'asta via Felice Casati , 22, Milano",centrale-repubblica,157500,46
"Appartamento all'asta via Felice Casati 22, Milano",centrale-repubblica,157500,46
"Appartamento all'asta via Giovanni Battista Sammartini 33, Milano",centrale-repubblica,78000,45
"Appartamento all'asta via Felice Casati 22, Milano",centrale-repubblica,157500,46
"Appartamento all'asta via Generale Gustavo Fara 29/4, Milano",centrale-repubblica,211500,43
"Appartamento all'asta via Giovanni Battista Sammartini 33, Milano",centrale-repubblica,78000,44
"Appartamento all'asta via Felice Casati 22, Milano",centrale-repubblica,110250,41
"Appartamento all'asta via Giovanni Battista Sammartini 33, Milano",centrale-repubblica,78000,45
"Appartamento all'asta via felice casati, 22, Milano",centrale-repubblica,180750,50
"Appartamento all'asta via felice casati, 22, Milano",centrale-repubblica,215250,63
"Appartamento all'asta via Giovanni Battista Sammartini 33, Milano",centrale-repubblica,78000,45
"Appartamento all'asta via Generale Gustavo Fara, 29/4, Milano",centrale-repubblica,211500,47
"Appartamento all'asta via Felice Casati, 22, Milano",centrale-repubblica,110250,41
"Appartamento all'asta via Giovanni Battista Sammartini , 33, Milano",centrale-repubblica,78000,45
"Appartamento all'asta via felice casati, 22, Milano",centrale-repubblica,157500,46
"Appartamento all'asta via felice casati, 22, Milano",centrale-repubblica,157500,46
"Appartamento all'asta via Generale Gustavo Fara , 29/4, Milano",centrale-repubblica,211500,47
"Appartamento all'asta via Generale Gustavo Fara, 29, Milano",centrale-repubblica,211500,47
"Appartamento all'asta via Felice Casati , 22, Milano",centrale-repubblica,157500,46
"Appartamento all'asta via Felice Casati  MILANO 20124 Lombardia, 22, Milano",centrale-repubblica,157000,46
"Appartamento all'asta via Felice Casati , 22, Milano",centrale-repubblica,215250,63
"Appartamento all'asta via Giovanni Battista Sammartini 33, Milano",centrale-repubblica,78000,44
"Appartamento all'asta via Felice Casati , 22, Milano",centrale-repubblica,157500,46
"Appartamento all'asta via Felice Casati , 22, Milano",centrale-repubblica,157500,46
"Appartamento all'asta via Felice Casati , 22, Milano",centrale-repubblica,180750,50
"Appartamento all'asta via Felice Casati , 22, Milano",centrale-repubblica,110250,41
"Appartamento all'asta via Generale Gustavo Fara , 29/4, Milano",centrale-repubblica,211500,47
"Appartamento all'asta via felice casati, 22, Milano",centrale-repubblica,110250,41
"Appartamento all'asta via Giovanni Battista Sammartini , 33, Milano",centrale-repubblica,78000,45
"Appartamento all'asta via Felice Casati, 22, Milano",centrale-repubblica,157500,46
"Appartamento all'asta via Giovanni Battista Sammartini , 33, Milano",centrale-repubblica,78000,44
"Appartamento all'asta via Felice Casati, 22, Milano",centrale-repubblica,157500,46
"Appartamento all'asta via Generale Gustavo Fara , 29-4, Milano",centrale-repubblica,211500,47
"Appartamento all'asta via Generale Gustavo Fara 29/4, Milano",centrale-repubblica,211500,47
"Appartamento all'asta via Felice Casati, 22, Milano",centrale-repubblica,180750,50
"Appartamento all'asta via Felice Casati, 22, Milano",centrale-repubblica,110250,41
"Appartamento all'asta via Giovanni Battista Sammartini , 33, Milano",centrale-repubblica,78000,45
"Appartamento all'asta via Felice Casati 22, Milano",centrale-repubblica,157500,46
"Appartamento all'asta via Felice Casati, 22, Milano",centrale-repubblica,110250,42
"Appartamento all'asta via Felice Casati, Milano",centrale-repubblica,110250,41
"Appartamento all'asta via Felice Casati, 22, Milano",centrale-repubblica,215250,63
"Appartamento all'asta via Giovanni Battista Sammartini , 33, Milano",centrale-repubblica,78000,44
"Appartamento all'asta via Giovanni Battista Sammartini 33, Milano",centrale-repubblica,78000,45
"Appartamento all'asta via Felice Casati , 22, Milano",centrale-repubblica,180750,50
"Appartamento all'asta via Felice Casati , 22, Milano",centrale-repubblica,110250,41
"Appartamento all'asta via Felice Casati, 22, Milano",centrale-repubblica,180750,50
"Appartamento all'asta via Felice Casati , 22, Milano",centrale-repubblica,157500,46
"Appartamento all'asta via Felice Casati, 22, Milano",centrale-repubblica,110250,41
"Appartamento all'asta via Giovanni Battista Sammartini , 33, Milano",centrale-repubblica,78000,45
"Appartamento all'asta via Felice Casati , 22, Milano",centrale-repubblica,215250,63
"Appartamento all'asta via Felice Casati , 22, Milano",centrale-repubblica,157500,46
"Appartamento all'asta via Felice Casati, Milano",centrale-repubblica,157500,46
"Appartamento all'asta via Felice Casati, 22, Milano",centrale-repubblica,157500,46
"Appartamento all'asta viale Tunisia 13, Milano",centrale-repubblica,302250,98
"Appartamento all'asta via Felice Casati , 22, Milano",centrale-repubblica,215250,63
"Appartamento all'asta via Generale Gustavo Fara 29, Milano",centrale-repubblica,211500,47
"Appartamento all'asta via Felice Casati, Milano",centrale-repubblica,157500,46
"Appartamento all'asta via Felice Casati, Milano",centrale-repubblica,180750,51
"Appartamento all'asta via Felice Casati, Milano",centrale-repubblica,215250,63
"Appartamento all'asta via Giovanni Battista Sammartini, Milano",centrale-repubblica,78000,44
"Appartamento all'asta via Giovanni Battista Sammartini 33, Milano",centrale-repubblica,78000,45
"Appartamento all'asta via Generale Gustavo Fara 29/4, Milano",centrale-repubblica,211500,47
"Appartamento all'asta, Milano",centrale-repubblica,211500,47
"Appartamento all'asta via Generale Gustavo Fara 29, Milano",centrale-repubblica,282000,47
"Appartamento all'asta via Felice Casati 22 MILANO 20124 Lombardia, Milano",centrale-repubblica,287000,63
"Appartamento all'asta via Monte Rotondo 10, Milano",bicocca-niguarda,84000,71
"Appartamento all'asta via Achille Fontanelli 15, Milano",bicocca-niguarda,96800,55
"Appartamento all'asta via Senigallia, 7, Milano",bicocca-niguarda,177000,62
"Appartamento all'asta via Achille Fontanelli, 15, Milano",bicocca-niguarda,96800,55
"Appartamento all'asta via monterotondo, 10, Milano",bicocca-niguarda,84000,73
"Appartamento all'asta viale Sarca 73, Milano",bicocca-niguarda,135750,101
"Appartamento all'asta via Monte Rotondo 10, Milano",bicocca-niguarda,84000,73
"Appartamento all'asta via Achille Fontanelli 15, Milano",bicocca-niguarda,96800,54
"Appartamento all'asta via Raffaello Giolli 11, Milano",bicocca-niguarda,173049,109
"Appartamento all'asta via Monte Rotondo 10, Milano",bicocca-niguarda,84000,74
"Appartamento all'asta via Achille Fontanelli 15, Milano",bicocca-niguarda,96800,55
"Appartamento all'asta via Achille Fontanelli 15, Milano",bicocca-niguarda,96800,55
"Appartamento all'asta via Cino da Pistoia, 9, Milano",bicocca-niguarda,77250,50
"Appartamento all'asta via Beltrame Cristiani 1, Milano",bicocca-niguarda,167755,128
"Appartamento all'asta via Monte Rotondo 10, Milano",bicocca-niguarda,84000,75
"Appartamento all'asta via Jan Sibelius 4, Milano",bicocca-niguarda,160930,121
"Appartamento all'asta via Senigallia 7/9, Milano",bicocca-niguarda,177000,65
"Appartamento all'asta via Jan Sibelius 34, Milano",bicocca-niguarda,138320,104
"Appartamento all'asta via Beltrame Cristiani 1, Milano",bicocca-niguarda,145145,111
"Appartamento all'asta via Senigallia 7/9, Milano",bicocca-niguarda,177000,62
"Appartamento all'asta via Beltrame Cristiani 11, Milano",bicocca-niguarda,143815,109
"Appartamento all'asta via A. Fontanelli, 15, Milano",bicocca-niguarda,96800,55
"Appartamento all'asta via Senigallia,  7/9, Milano",bicocca-niguarda,177000,62
"Appartamento all'asta via A. Fontanelli , 15, Milano",bicocca-niguarda,96800,55
"Appartamento all'asta via Senigallia 7/9, Milano",bicocca-niguarda,177000,62
"Appartamento all'asta via Monterotondo , 10, Milano",bicocca-niguarda,84000,73
"Appartamento all'asta via Monterotondo , 10, Milano",bicocca-niguarda,84000,73
"Appartamento all'asta via Senigallia, 7/9, Milano",bicocca-niguarda,177000,62
"Appartamento all'asta via Senigallia 7/9, Milano",bicocca-niguarda,177000,62
"Appartamento all'asta via A. Fontanelli , 15, Milano",bicocca-niguarda,96800,55
"Appartamento all'asta via A. Fontanelli, 15, Milano",bicocca-niguarda,96800,55
"Appartamento all'asta via Monte Rotondo 10, Milano",bicocca-niguarda,84000,73
"Appartamento all'asta via Achille Fontanelli 15, Milano",bicocca-niguarda,96800,55
"Appartamento all'asta via Monte Rotondo, 10, Milano",bicocca-niguarda,84000,73
"Appartamento all'asta via Senigallia , 7/9, Milano",bicocca-niguarda,177000,62
"Appartamento all'asta via Vergato , 11, Milano",bicocca-niguarda,168000,122
"Appartamento all'asta via A. Fontanelli , 15, Milano",bicocca-niguarda,96800,54
"Appartamento all'asta via Monterotondo , 10, Milano",bicocca-niguarda,84000,73
"Appartamento all'asta via Achille Fontanelli , 15, Milano",bicocca-niguarda,121000,54
"Appartamento all'asta via Monterotondo , 10, Milano",bicocca-niguarda,84000,70
"Appartamento all'asta via Vergato, 11, Milano",bicocca-niguarda,168000,128
"Appartamento all'asta via A. Fontanelli, 15, Milano",bicocca-niguarda,96800,55
"Appartamento all'asta via Monte Rotondo 10, Milano",bicocca-niguarda,84000,73
"Appartamento all'asta via Monterotondo , 10, Milano",bicocca-niguarda,84000,71
"Appartamento all'asta via Vergato, 11, Milano",bicocca-niguarda,168000,120
"Appartamento all'asta via Achille Fontanelli 15, Milano",bicocca-niguarda,96800,55
"Appartamento all'asta via Senigallia 7/9, Milano",bicocca-niguarda,177000,62
"Appartamento all'asta via A. Fontanelli 15, Milano",bicocca-niguarda,96800,55
"Appartamento all'asta via Monterotondo 10, Milano",bicocca-niguarda,84000,73
"Appartamento all'asta via Monterotondo , 10, Milano",bicocca-niguarda,84000,73
"Appartamento all'asta via Monterotondo, 10, Milano",bicocca-niguarda,84000,73
"Appartamento all'asta via Vergato , 11, Milano",bicocca-niguarda,168000,122
"Appartamento all'asta via senigallia, 7, Milano",bicocca-niguarda,177000,62
"Appartamento all'asta via A. Fontanelli, 15, Milano",bicocca-niguarda,96800,55
"Attico - mansarda all'asta via Achille Fontanelli 15, Milano",bicocca-niguarda,96800,55
"Appartamento all'asta via Monte Rotondo 10, Milano",bicocca-niguarda,84000,73
"Appartamento all'asta via Palanzone , 17, Milano",bicocca-niguarda,86925,65
"Appartamento all'asta via Luigi Ornato, 39, Milano",bicocca-niguarda,180000,116
"Appartamento all'asta via Privata Urbino, 5, Milano",bicocca-niguarda,78750,43
"Appartamento all'asta viale Edoardo Jenner 13, Milano",cenisio-sarpi-isola,266475,98
"Appartamento all'asta viale Edoardo Jenner, 13, Milano",cenisio-sarpi-isola,266475,103
"Appartamento all'asta viale Edoardo Jenner 13, Milano",cenisio-sarpi-isola,266475,100
"Appartamento all'asta viale Edoardo Jenner 13, Milano",cenisio-sarpi-isola,266475,100
"Appartamento all'asta viale Edoardo Jenner, 13, Milano",cenisio-sarpi-isola,266475,99
"Appartamento all'asta viale Edoardo Jenner 13, Milano",cenisio-sarpi-isola,266475,100
"Appartamento all'asta via Domenico Cucchiari 12, Milano",cenisio-sarpi-isola,127020,73
"Appartamento all'asta viale Edoardo Jenner , 13, Milano",cenisio-sarpi-isola,266475,100
"Appartamento all'asta viale Edoardo Jenner , 13, Milano",cenisio-sarpi-isola,266475,100
"Appartamento all'asta viale Edoardo Jenner, 13, Milano",cenisio-sarpi-isola,266475,98
"Appartamento all'asta via jenner , 13, Milano",cenisio-sarpi-isola,266475,99
"Appartamento all'asta viale Edoardo Jenner , 13, Milano",cenisio-sarpi-isola,266475,98
"Appartamento all'asta viale Edoardo Jenner 13, Milano",cenisio-sarpi-isola,266475,98
"Appartamento all'asta viale Edoardo Jenner 13, Milano",cenisio-sarpi-isola,266475,100
"Appartamento all'asta viale Edoardo Jenner 13, Milano",cenisio-sarpi-isola,266475,99
"Appartamento all'asta viale Edoardo Jenner , 13, Milano",cenisio-sarpi-isola,266475,100
"Appartamento all'asta viale Edoardo Jenner, 13, Milano",cenisio-sarpi-isola,266475,99
"Appartamento all'asta viale Edoardo Jenner , 13, Milano",cenisio-sarpi-isola,355300,98
"Appartamento all'asta viale Edoardo Jenner, 13, Milano",cenisio-sarpi-isola,266475,99
"Appartamento all'asta viale Jenner, Milano",cenisio-sarpi-isola,266475,108
"Appartamento all'asta viale Edoardo Jenner , 13, Milano",cenisio-sarpi-isola,266475,100
"Appartamento all'asta viale Edoardo Jenner 13, Milano",cenisio-sarpi-isola,266475,98
"Appartamento all'asta viale Edoardo Jenner , 13, Milano",cenisio-sarpi-isola,266475,98
"Appartamento all'asta viale Edoardo Jenner , 13, Milano",cenisio-sarpi-isola,266475,98
"Appartamento all'asta viale Edoardo Jenner, 13, Milano",cenisio-sarpi-isola,266475,103
"Appartamento all'asta viale Edoardo Jenner , 13, Milano",cenisio-sarpi-isola,266475,99
"Appartamento all'asta viale Edoardo Jenner , 13, Milano",cenisio-sarpi-isola,266475,99
"Appartamento all'asta viale Edoardo Jenner 15, Milano",cenisio-sarpi-isola,266475,98
"Appartamento all'asta via Paolo Lomazzo, 10, Milano",cenisio-sarpi-isola,225000,85
"Appartamento all'asta via Paolo Lomazzo, 10, Milano",cenisio-sarpi-isola,195000,72
"Appartamento all'asta via Trevi 4/A, Milano",affori-bovisa,105000,86
"Appartamento all'asta via Carlo Imbonati , 15, Milano",affori-bovisa,78375,37
"Appartamento all'asta via privata Imola, 17, Milano",affori-bovisa,156000,75
"Appartamento all'asta via Cristina Belgioioso, 2, Milano",affori-bovisa,127875,124
"Appartamento all'asta via Ulisse Salis , 48, Milano",affori-bovisa,63000,58
"Appartamento all'asta via Valsassina 12, Milano",affori-bovisa,97500,78
"Appartamento all'asta via Michele Pericle Negrotto 45, Milano",affori-bovisa,81000,45
"Appartamento all'asta via Ulisse Salis 48, Milano",affori-bovisa,63000,50
"Appartamento all'asta via Carlo Imbonati 15, Milano",affori-bovisa,78375,37
"Appartamento all'asta via Imola 17, Milano",affori-bovisa,156000,72
"Appartamento all'asta via Giuseppe Tartini 19, Milano",affori-bovisa,69375,44
"Appartamento all'asta via Cristina Belgioioso 2, Milano",affori-bovisa,127875,90
"Appartamento all'asta via Trevi 4/A, Milano",affori-bovisa,105000,86
"Appartamento all'asta via Vergato 11, Milano",affori-bovisa,168000,122
"Appartamento all'asta via Valsassina, 12, Milano",affori-bovisa,97500,78
"Appartamento all'asta via Cristina Belgioioso, 2, Milano",affori-bovisa,127875,98
"Appartamento all'asta via privata imola, 17, Milano",affori-bovisa,156000,73
"Appartamento all'asta via Manzotti, Milano",affori-bovisa,60000,54
"Appartamento all'asta via Ulisse Salis , 48, Milano",affori-bovisa,63000,58
"Appartamento all'asta via Vergato, 11, Milano",affori-bovisa,168000,122
"Appartamento all'asta via Carlo Imbonati, 15, Milano",affori-bovisa,78375,37
"Appartamento all'asta via ernesto Moneta teodoro, 5, Milano",affori-bovisa,69750,38
"Appartamento all'asta via Trevi, Milano",affori-bovisa,105000,86
"Appartamento all'asta via Giuseppe Tartini, 19, Milano",affori-bovisa,69375,45
"Appartamento all'asta via privata imola , 17, Milano",affori-bovisa,150000,69
"Appartamento all'asta via Pericle Negrotto, 43, Milano",affori-bovisa,81000,46
"Appartamento all'asta via Ulisse Salis 48, Milano",affori-bovisa,63000,57
"Appartamento all'asta via Valsassina 12, Milano",affori-bovisa,97500,87
"Appartamento all'asta via Imola 17, Milano",affori-bovisa,156000,73
"Appartamento all'asta via Luigi Mercantini, 18, Milano",affori-bovisa,84750,45
"Appartamento all'asta via Ulisse Salis 48, Milano",affori-bovisa,84000,58
"Appartamento all'asta via Trevi 4, Milano",affori-bovisa,140000,86
"Appartamento all'asta via Cogne 7, Milano",affori-bovisa,86625,77
"Appartamento all'asta via Valsassina 12, Milano",affori-bovisa,97000,78
"Appartamento all'asta via Imola 17, Milano",affori-bovisa,156000,75
"Appartamento all'asta via Vergato 11, Milano",affori-bovisa,168000,148
"Appartamento all'asta via Imola 17, Milano",affori-bovisa,150000,72
"Appartamento all'asta via Trevi 4/a, Milano",affori-bovisa,105000,86
"Appartamento all'asta via Giuseppe Tartini 19, Milano",affori-bovisa,69375,47
"Appartamento all'asta via Cristina Belgioioso 2, Milano",affori-bovisa,127875,116
"Appartamento all'asta via Michele Pericle Negrotto 43, Milano",affori-bovisa,81000,46
"Appartamento all'asta via Ulisse Salis 48, Milano",affori-bovisa,63000,51
"Appartamento all'asta via Luigi Manzotti 6, Milano",affori-bovisa,60000,68
"Appartamento all'asta via Vergato   11, Milano",affori-bovisa,168000,122
"Appartamento all'asta via Carlo Imbonati 15, Milano",affori-bovisa,78375,37
"Appartamento all'asta via Trevi 4/A, Milano",affori-bovisa,105000,86
"Appartamento all'asta via Imola 17, Milano",affori-bovisa,156000,75
"Appartamento all'asta via Carlo Imbonati 15, Milano",affori-bovisa,78375,37
"Appartamento all'asta via Ulisse Salis 48, Milano",affori-bovisa,63000,51
"Appartamento all'asta via Valsassina 12, Milano",affori-bovisa,97500,78
"Appartamento all'asta via Imola 17, Milano",affori-bovisa,150000,72
"Appartamento all'asta via Filippo De Pisis 19, Milano",affori-bovisa,105840,105
"Appartamento all'asta via Imola 17, Milano",affori-bovisa,150000,69
"Appartamento all'asta via Michele Pericle Negrotto 43, Milano",affori-bovisa,81000,45
"Appartamento all'asta piazza Cardinale Pietro Gasparri 4, Milano",affori-bovisa,78000,60
"Appartamento all'asta via Giuseppe Tartini 19, Milano",affori-bovisa,69375,47
"Appartamento all'asta via Ernesto Teodoro Moneta 5, Milano",affori-bovisa,69750,38
"Appartamento all'asta via Mac Mahon 117, Milano",affori-bovisa,115600,80
"Appartamento all'asta via Luigi Manzotti 6, Milano",affori-bovisa,60000,54
"Appartamento all'asta piazza Cardinale Pietro Gasparri 4, Milano",affori-bovisa,94900,73
"Appartamento all'asta via Val Sabbia 6, Milano",affori-bovisa,86625,77
"Appartamento all'asta via Alessandro Litta Modignani 115, Milano",affori-bovisa,77625,69
"Appartamento all'asta via Ulisse Salis 48, Milano",affori-bovisa,63000,58
"Appartamento all'asta via Ernesto Teodoro Moneta 5, Milano",affori-bovisa,69750,38
"Appartamento all'asta via Teano 21, Milano",affori-bovisa,95625,85
"Appartamento all'asta via Imbonati   9, Milano",affori-bovisa,22500,25
"Appartamento all'asta via Trevi 4/a, Milano",affori-bovisa,105000,86
"Appartamento all'asta via Michele Pericle Negrotto 43, Milano",affori-bovisa,81000,72
"Appartamento all'asta via Ulisse Salis 48, Milano",affori-bovisa,63000,58
"Appartamento all'asta via Ernesto Teodoro Moneta 5, Milano",affori-bovisa,69750,38
"Appartamento all'asta via Valsassina 12, Milano",affori-bovisa,97500,81
"Appartamento all'asta via Ulisse Salis 48, Milano",affori-bovisa,63000,51
"Appartamento all'asta via Mac Mahon 119, Milano",affori-bovisa,76570,52
"Appartamento all'asta piazza Cardinale Pietro Gasparri 4, Milano",affori-bovisa,78000,60
"Appartamento all'asta piazza Cardinale Pietro Gasparri 4, Milano",affori-bovisa,94900,73
"Appartamento all'asta via Trevi 4/a, Milano",affori-bovisa,105000,86
"Appartamento all'asta via Concilio Vaticano II 4, Milano",affori-bovisa,62700,69
"Appartamento all'asta via Vergato 11, Milano",affori-bovisa,168000,144
"Appartamento all'asta via Luigi Mercantini 18, Milano",affori-bovisa,84750,45
"Appartamento all'asta via Mac Mahon 117, Milano",affori-bovisa,115600,80
"Appartamento all'asta via Cristina Belgioioso 2, Milano",affori-bovisa,127875,100
"Appartamento all'asta via Giuseppe Tartini 19, Milano",affori-bovisa,69375,44
"Appartamento all'asta via Carlo Imbonati 15, Milano",affori-bovisa,78375,37
"Appartamento all'asta via Alessandro Litta Modignani 93, Milano",affori-bovisa,104400,87
"Appartamento all'asta via Imola 17, Milano",affori-bovisa,156000,75
"Appartamento all'asta via Armando Spadini 11, Milano",affori-bovisa,99200,80
"Appartamento all'asta via Esculapio 4, Milano",affori-bovisa,101794,89
"Appartamento all'asta via Luigi Manzotti 6, Milano",affori-bovisa,80000,38
"Appartamento all'asta piazza Cardinale Pietro Gasparri 4, Milano",affori-bovisa,113625,101
"Appartamento all'asta via Imola 17, Milano",affori-bovisa,156000,75
"Appartamento all'asta via Imola 17, Milano",affori-bovisa,150000,72
"Appartamento all'asta via Luigi Manzotti 6, Milano",affori-bovisa,60000,47
"Appartamento all'asta via Vergato 11, Milano",affori-bovisa,168000,176
"Appartamento all'asta via Comasina 57, Milano",affori-bovisa,62400,52
"Appartamento all'asta via Alessandro Litta Modignani 93, Milano",affori-bovisa,110360,89
"Appartamento all'asta via Armando Spadini 11, Milano",affori-bovisa,97960,79
"Appartamento all'asta via Alessandro Litta Modignani 107, Milano",affori-bovisa,107880,87
"Appartamento all'asta via Longarone 33, Milano",affori-bovisa,120375,107
